0.002,0.774,0.003,61.387,4.001,0.002,"pip fruit=1, tropical fruit=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.727,0.003,76.152,2.846,0.002,"pip fruit=1, other vegetables=1, tropical fruit=1, root vegetables=1",whole milk=1
0.002,0.706,0.003,55.971,3.648,0.002,"yogurt=1, fruit/vegetable juice=1, root vegetables=1",other vegetables=1
0.002,0.75,0.003,78.531,2.935,0.002,"domestic eggs=1, butter=1, root vegetables=1",whole milk=1
0.002,0.727,0.003,76.152,2.846,0.002,"bottled water=1, butter=1, root vegetables=1",whole milk=1
0.002,0.727,0.003,76.152,2.846,0.002,"other vegetables=1, domestic eggs=1, chicken=1",whole milk=1
0.002,0.774,0.003,61.387,4.001,0.002,"sliced cheese=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.727,0.003,57.667,3.759,0.002,"soft cheese=1, root vegetables=1",other vegetables=1
0.002,0.8,0.003,83.767,3.131,0.002,"rolls/buns=1, herbs=1",whole milk=1
0.002,0.774,0.003,81.065,3.03,0.002,"rice=1, root vegetables=1",whole milk=1
0.002,0.742,0.003,61.387,3.834,0.002,"yogurt=1, citrus fruit=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.821,0.003,89.75,3.215,0.002,"yogurt=1, other vegetables=1, citrus fruit=1, root vegetables=1",whole milk=1
0.002,0.793,0.003,86.655,3.104,0.002,"yogurt=1, pip fruit=1, other vegetables=1, root vegetables=1",whole milk=1
0.002,0.742,0.003,81.065,2.904,0.002,"whipped/sour cream=1, citrus fruit=1, tropical fruit=1",whole milk=1
0.002,0.767,0.003,83.767,3,0.002,"pip fruit=1, whipped/sour cream=1, root vegetables=1",whole milk=1
0.002,0.719,0.003,78.531,2.813,0.002,"yogurt=1, frankfurter=1, root vegetables=1",whole milk=1
0.002,0.742,0.003,61.387,3.834,0.002,"pip fruit=1, pork=1, whole milk=1",other vegetables=1
0.002,0.767,0.003,63.433,3.962,0.002,"whipped/sour cream=1, tropical fruit=1, butter=1",other vegetables=1
0.002,0.767,0.003,83.767,3,0.002,"yogurt=1, other vegetables=1, tropical fruit=1, butter=1",whole milk=1
0.002,0.719,0.003,78.531,2.813,0.002,"yogurt=1, curd=1, pastry=1",whole milk=1
0.002,0.793,0.003,86.655,3.104,0.002,"yogurt=1, curd=1, butter=1",whole milk=1
0.002,0.767,0.003,83.767,3,0.002,"frozen vegetables=1, tropical fruit=1, root vegetables=1",whole milk=1
0.002,0.821,0.003,89.75,3.215,0.002,"tropical fruit=1, herbs=1",whole milk=1
0.002,0.815,0.003,93.074,3.189,0.002,"yogurt=1, tropical fruit=1, rolls/buns=1, root vegetables=1",whole milk=1
0.002,0.759,0.003,86.655,2.969,0.001,"yogurt=1, domestic eggs=1, butter=1",whole milk=1
0.002,0.846,0.003,96.654,3.312,0.002,"pork=1, other vegetables=1, butter=1",whole milk=1
0.002,0.733,0.003,83.767,2.87,0.001,"curd=1, other vegetables=1, butter=1",whole milk=1
0.002,0.71,0.003,61.387,3.668,0.002,"yogurt=1, oil=1, whole milk=1",other vegetables=1
0.002,0.733,0.003,63.433,3.79,0.002,"soft cheese=1, whipped/sour cream=1",other vegetables=1
0.002,0.71,0.003,61.387,3.668,0.002,"rice=1, root vegetables=1",other vegetables=1
0.002,0.724,0.003,65.621,3.742,0.002,"yogurt=1, shopping bags=1, root vegetables=1",other vegetables=1
0.002,0.7,0.003,63.433,3.618,0.002,"citrus fruit=1, soda=1, root vegetables=1",other vegetables=1
0.002,0.724,0.003,86.655,2.834,0.001,"yogurt=1, tropical fruit=1, frankfurter=1",whole milk=1
0.002,0.7,0.003,83.767,2.74,0.001,"whipped/sour cream=1, tropical fruit=1, butter=1",whole milk=1
0.002,0.7,0.003,83.767,2.74,0.001,"yogurt=1, curd=1, citrus fruit=1",whole milk=1
0.002,0.778,0.003,93.074,3.044,0.001,"beef=1, tropical fruit=1, rolls/buns=1",whole milk=1
0.002,0.75,0.003,89.75,2.935,0.001,"yogurt=1, other vegetables=1, hygiene articles=1",whole milk=1
0.002,0.778,0.003,70.481,4.02,0.002,"whipped/sour cream=1, onions=1, whole milk=1",other vegetables=1
0.002,0.724,0.003,65.621,3.742,0.002,"citrus fruit=1, herbs=1",other vegetables=1
0.002,0.8,0.003,76.12,4.135,0.002,"yogurt=1, fruit/vegetable juice=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.833,0.002,104.708,3.261,0.001,"yogurt=1, other vegetables=1, fruit/vegetable juice=1, root vegetables=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"whipped/sour cream=1, citrus fruit=1, rolls/buns=1",whole milk=1
0.002,0.769,0.003,96.654,3.01,0.001,"other vegetables=1, bottled beer=1, domestic eggs=1",whole milk=1
0.002,0.741,0.003,93.074,2.899,0.001,"tropical fruit=1, frankfurter=1, root vegetables=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"margarine=1, rolls/buns=1, root vegetables=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"whipped/sour cream=1, other vegetables=1, coffee=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"pork=1, rolls/buns=1, root vegetables=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"curd=1, whipped/sour cream=1, tropical fruit=1",whole milk=1
0.002,0.741,0.003,93.074,2.899,0.001,"yogurt=1, curd=1, domestic eggs=1",whole milk=1
0.002,0.769,0.003,73.192,3.976,0.002,"frozen vegetables=1, citrus fruit=1, root vegetables=1",other vegetables=1
0.002,0.714,0.003,89.75,2.795,0.001,"yogurt=1, white bread=1, tropical fruit=1",whole milk=1
0.002,0.741,0.003,93.074,2.899,0.001,"sugar=1, cream cheese=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"butter milk=1, dessert=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"yogurt=1, hard cheese=1, other vegetables=1",whole milk=1
0.002,0.8,0.003,76.12,4.135,0.002,"tropical fruit=1, grapes=1, whole milk=1",other vegetables=1
0.002,0.741,0.003,93.074,2.899,0.001,"soft cheese=1, butter=1",whole milk=1
0.002,0.714,0.003,89.75,2.795,0.001,"yogurt=1, specialty cheese=1",whole milk=1
0.002,0.76,0.003,100.52,2.974,0.001,"pip fruit=1, sausage=1, root vegetables=1",whole milk=1
0.002,0.731,0.003,96.654,2.86,0.001,"pip fruit=1, fruit/vegetable juice=1, root vegetables=1",whole milk=1
0.002,0.704,0.003,70.481,3.637,0.001,"whipped/sour cream=1, tropical fruit=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.905,0.002,90.619,4.676,0.002,"whipped/sour cream=1, tropical fruit=1, fruit/vegetable juice=1",other vegetables=1
0.002,0.792,0.002,79.292,4.091,0.001,"brown bread=1, pip fruit=1, tropical fruit=1",other vegetables=1
0.002,0.704,0.003,50.815,5.044,0.002,"tropical fruit=1, whole milk=1, coffee=1",yogurt=1
0.002,0.76,0.003,76.12,3.928,0.001,"beef=1, tropical fruit=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.704,0.003,93.074,2.754,0.001,"beef=1, other vegetables=1, tropical fruit=1, root vegetables=1",whole milk=1
0.002,0.76,0.003,76.12,3.928,0.001,"yogurt=1, frozen vegetables=1, root vegetables=1",other vegetables=1
0.002,0.76,0.003,100.52,2.974,0.001,"yogurt=1, pip fruit=1, cream cheese=1",whole milk=1
0.002,0.731,0.003,96.654,2.86,0.001,"other vegetables=1, tropical fruit=1, ham=1",whole milk=1
0.002,0.704,0.003,70.481,3.637,0.001,"tropical fruit=1, ham=1, whole milk=1",other vegetables=1
0.002,0.826,0.002,82.739,4.269,0.001,"shopping bags=1, herbs=1",other vegetables=1
0.002,0.905,0.002,37.714,11.235,0.002,"liquor=1, red/blush wine=1",bottled beer=1
0.002,0.76,0.003,76.12,3.928,0.001,"turkey=1, root vegetables=1",other vegetables=1
0.002,0.826,0.002,82.739,4.269,0.001,"yogurt=1, rice=1",other vegetables=1
0.002,0.75,0.002,104.708,2.935,0.001,"yogurt=1, pip fruit=1, tropical fruit=1, root vegetables=1",whole milk=1
0.002,0.783,0.002,109.261,3.063,0.001,"citrus fruit=1, domestic eggs=1, tropical fruit=1",whole milk=1
0.002,0.75,0.002,79.292,3.876,0.001,"citrus fruit=1, domestic eggs=1, root vegetables=1",other vegetables=1
0.002,0.9,0.002,125.65,3.522,0.001,"whipped/sour cream=1, domestic eggs=1, tropical fruit=1",whole milk=1
0.002,0.72,0.003,100.52,2.818,0.001,"domestic eggs=1, fruit/vegetable juice=1, root vegetables=1",whole milk=1
0.002,0.783,0.002,109.261,3.063,0.001,"domestic eggs=1, tropical fruit=1, butter=1",whole milk=1
0.002,0.9,0.002,125.65,3.522,0.001,"pip fruit=1, whipped/sour cream=1, butter=1",whole milk=1
0.002,0.818,0.002,114.227,3.202,0.001,"curd=1, pip fruit=1, whipped/sour cream=1",whole milk=1
0.002,0.783,0.002,109.261,3.063,0.001,"curd=1, domestic eggs=1, root vegetables=1",whole milk=1
0.002,0.75,0.002,104.708,2.935,0.001,"other vegetables=1, napkins=1, butter=1",whole milk=1
0.002,0.75,0.002,104.708,2.935,0.001,"domestic eggs=1, chicken=1, root vegetables=1",whole milk=1
0.002,0.783,0.002,82.739,4.045,0.001,"tropical fruit=1, chicken=1, root vegetables=1",other vegetables=1
0.002,0.783,0.002,109.261,3.063,0.001,"other vegetables=1, domestic eggs=1, sugar=1",whole milk=1
0.002,0.72,0.003,100.52,2.818,0.001,"sugar=1, chicken=1",whole milk=1
0.002,0.72,0.003,100.52,2.818,0.001,"yogurt=1, tropical fruit=1, hygiene articles=1",whole milk=1
0.002,0.783,0.002,109.261,3.063,0.001,"other vegetables=1, hygiene articles=1, butter=1",whole milk=1
0.002,0.783,0.002,82.739,4.045,0.001,"onions=1, citrus fruit=1, whole milk=1",other vegetables=1
0.002,0.783,0.002,109.261,3.063,0.001,"onions=1, other vegetables=1, butter=1",whole milk=1
0.002,0.72,0.003,100.52,2.818,0.001,"curd=1, onions=1",whole milk=1
0.002,0.72,0.003,100.52,2.818,0.001,"frozen meals=1, other vegetables=1, root vegetables=1",whole milk=1
0.002,0.857,0.002,90.619,4.43,0.001,"butter milk=1, pork=1",other vegetables=1
0.002,0.75,0.002,104.708,2.935,0.001,"curd=1, ham=1",whole milk=1
0.002,0.75,0.002,104.708,2.935,0.001,"soft cheese=1, other vegetables=1, root vegetables=1",whole milk=1
0.002,0.783,0.002,82.739,4.045,0.001,"soft cheese=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.75,0.002,104.708,2.935,0.001,"curd=1, herbs=1",whole milk=1
0.002,0.818,0.002,114.227,3.202,0.001,"other vegetables=1, rice=1, root vegetables=1",whole milk=1
0.002,0.75,0.002,79.292,3.876,0.001,"whole milk=1, rice=1, root vegetables=1",other vegetables=1
0.002,0.783,0.002,109.261,3.063,0.001,"yogurt=1, rice=1",whole milk=1
0.002,0.81,0.002,90.619,4.184,0.001,"yogurt=1, citrus fruit=1, tropical fruit=1, root vegetables=1",other vegetables=1
0.002,0.739,0.002,109.261,2.893,0.001,"yogurt=1, bottled beer=1, rolls/buns=1",whole milk=1
0.002,0.739,0.002,82.739,3.82,0.001,"yogurt=1, whipped/sour cream=1, tropical fruit=1, root vegetables=1",other vegetables=1
0.002,0.739,0.002,109.261,2.893,0.001,"yogurt=1, whipped/sour cream=1, other vegetables=1, citrus fruit=1",whole milk=1
0.002,0.739,0.002,82.739,3.82,0.001,"pip fruit=1, whipped/sour cream=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.85,0.002,125.65,3.327,0.001,"pip fruit=1, whipped/sour cream=1, other vegetables=1, root vegetables=1",whole milk=1
0.002,0.708,0.002,104.708,2.772,0.001,"brown bread=1, pip fruit=1, tropical fruit=1",whole milk=1
0.002,0.773,0.002,114.227,3.024,0.001,"domestic eggs=1, tropical fruit=1, bottled water=1",whole milk=1
0.002,0.773,0.002,114.227,3.024,0.001,"domestic eggs=1, tropical fruit=1, margarine=1",whole milk=1
0.002,0.708,0.002,57.167,5.078,0.001,"tropical fruit=1, butter=1, whole milk=1, root vegetables=1",yogurt=1
0.002,0.895,0.002,132.263,3.502,0.001,"yogurt=1, tropical fruit=1, butter=1, root vegetables=1",whole milk=1
0.002,0.739,0.002,82.739,3.82,0.001,"domestic eggs=1, tropical fruit=1, butter=1",other vegetables=1
0.002,0.739,0.002,109.261,2.893,0.001,"whipped/sour cream=1, citrus fruit=1, butter=1",whole milk=1
0.002,0.773,0.002,114.227,3.024,0.001,"sausage=1, butter=1, root vegetables=1",whole milk=1
0.002,0.739,0.002,109.261,2.893,0.001,"yogurt=1, pip fruit=1, butter=1",whole milk=1
0.002,0.81,0.002,119.667,3.168,0.001,"pip fruit=1, butter=1, root vegetables=1",whole milk=1
0.002,0.773,0.002,114.227,3.024,0.001,"other vegetables=1, bottled beer=1, butter=1",whole milk=1
0.002,0.708,0.002,104.708,2.772,0.001,"curd=1, whipped/sour cream=1, rolls/buns=1",whole milk=1
0.002,0.773,0.002,114.227,3.024,0.001,"curd=1, domestic eggs=1, tropical fruit=1",whole milk=1
0.002,0.773,0.002,114.227,3.024,0.001,"beef=1, rolls/buns=1, butter=1",whole milk=1
0.002,0.85,0.002,95.15,4.393,0.001,"white bread=1, whipped/sour cream=1, tropical fruit=1",other vegetables=1
0.002,0.739,0.002,109.261,2.893,0.001,"white bread=1, other vegetables=1, butter=1",whole milk=1
0.002,0.739,0.002,82.739,3.82,0.001,"white bread=1, butter=1, whole milk=1",other vegetables=1
0.002,0.708,0.002,104.708,2.772,0.001,"pip fruit=1, other vegetables=1, cream cheese=1",whole milk=1
0.002,0.708,0.002,79.292,3.661,0.001,"yogurt=1, curd=1, cream cheese=1",other vegetables=1
0.002,0.708,0.002,104.708,2.772,0.001,"yogurt=1, curd=1, cream cheese=1",whole milk=1
0.002,0.85,0.002,95.15,4.393,0.001,"curd=1, cream cheese=1, root vegetables=1",other vegetables=1
0.002,0.81,0.002,119.667,3.168,0.001,"whipped/sour cream=1, waffles=1, rolls/buns=1",whole milk=1
0.002,0.708,0.002,104.708,2.772,0.001,"yogurt=1, long life bakery product=1, tropical fruit=1",whole milk=1
0.002,0.81,0.002,119.667,3.168,0.001,"yogurt=1, long life bakery product=1, whipped/sour cream=1",whole milk=1
0.002,0.708,0.002,104.708,2.772,0.001,"whipped/sour cream=1, hamburger meat=1, other vegetables=1",whole milk=1
0.002,0.739,0.002,109.261,2.893,0.001,"hamburger meat=1, other vegetables=1, domestic eggs=1",whole milk=1
0.002,0.81,0.002,119.667,3.168,0.001,"hamburger meat=1, bottled beer=1",whole milk=1
0.002,0.85,0.002,125.65,3.327,0.001,"onions=1, butter=1, root vegetables=1",whole milk=1
0.002,0.708,0.002,79.292,3.661,0.001,"white bread=1, onions=1",other vegetables=1
0.002,0.739,0.002,109.261,2.893,0.001,"frozen meals=1, other vegetables=1, tropical fruit=1",whole milk=1
0.002,0.85,0.002,95.15,4.393,0.001,"tropical fruit=1, oil=1, root vegetables=1",other vegetables=1
0.002,0.739,0.002,109.261,2.893,0.001,"butter milk=1, whipped/sour cream=1, other vegetables=1",whole milk=1
0.002,0.708,0.002,79.292,3.661,0.001,"yogurt=1, tropical fruit=1, ham=1",other vegetables=1
0.002,0.85,0.002,95.15,4.393,0.001,"margarine=1, meat=1",other vegetables=1
0.002,0.773,0.002,114.227,3.024,0.001,"yogurt=1, hard cheese=1, root vegetables=1",whole milk=1
0.002,0.708,0.002,104.708,2.772,0.001,"cat food=1, butter=1",whole milk=1
0.002,0.739,0.002,109.261,2.893,0.001,"curd=1, cat food=1",whole milk=1
0.002,0.739,0.002,82.739,3.82,0.001,"yogurt=1, grapes=1, whole milk=1",other vegetables=1
0.002,0.739,0.002,109.261,2.893,0.001,"yogurt=1, other vegetables=1, baking powder=1",whole milk=1
0.002,1,0.002,147.824,3.914,0.001,"flour=1, whipped/sour cream=1, root vegetables=1",whole milk=1
0.002,0.708,0.002,79.292,3.661,0.001,"pip fruit=1, herbs=1",other vegetables=1
0.002,0.81,0.002,119.667,3.168,0.001,"yogurt=1, cereals=1",whole milk=1
0.002,0.727,0.002,114.227,2.846,0.001,"yogurt=1, other vegetables=1, pastry=1, root vegetables=1",whole milk=1
0.002,0.727,0.002,114.227,2.846,0.001,"bottled beer=1, citrus fruit=1, bottled water=1",whole milk=1
0.002,0.842,0.002,100.158,4.352,0.001,"citrus fruit=1, newspapers=1, root vegetables=1",other vegetables=1
0.002,0.727,0.002,114.227,2.846,0.001,"pip fruit=1, bottled water=1, root vegetables=1",whole milk=1
0.002,0.762,0.002,119.667,2.982,0.001,"whipped/sour cream=1, other vegetables=1, citrus fruit=1, tropical fruit=1",whole milk=1
0.002,0.762,0.002,119.667,2.982,0.001,"whipped/sour cream=1, tropical fruit=1, sausage=1",whole milk=1
0.002,0.8,0.002,95.15,4.135,0.001,"pip fruit=1, whipped/sour cream=1, tropical fruit=1, whole milk=1",other vegetables=1
0.002,0.762,0.002,119.667,2.982,0.001,"yogurt=1, other vegetables=1, domestic eggs=1, tropical fruit=1",whole milk=1
0.002,0.727,0.002,86.5,3.759,0.001,"domestic eggs=1, bottled water=1, root vegetables=1",other vegetables=1
0.002,0.727,0.002,114.227,2.846,0.001,"yogurt=1, domestic eggs=1, margarine=1",whole milk=1
0.002,0.889,0.002,139.611,3.479,0.001,"whipped/sour cream=1, margarine=1, rolls/buns=1",whole milk=1
0.002,0.762,0.002,119.667,2.982,0.001,"yogurt=1, other vegetables=1, butter=1, root vegetables=1",whole milk=1
0.002,0.762,0.002,119.667,2.982,0.001,"whipped/sour cream=1, other vegetables=1, butter=1, root vegetables=1",whole milk=1
0.002,0.762,0.002,90.619,3.938,0.001,"whipped/sour cream=1, tropical fruit=1, butter=1, whole milk=1",other vegetables=1
0.002,0.842,0.002,132.263,3.296,0.001,"whipped/sour cream=1, domestic eggs=1, butter=1",whole milk=1
0.002,0.8,0.002,125.65,3.131,0.001,"citrus fruit=1, tropical fruit=1, butter=1",whole milk=1
0.002,0.842,0.002,132.263,3.296,0.001,"frozen vegetables=1, citrus fruit=1, fruit/vegetable juice=1",whole milk=1
0.002,0.762,0.002,119.667,2.982,0.001,"whipped/sour cream=1, rolls/buns=1, chicken=1",whole milk=1
0.002,0.762,0.002,90.619,3.938,0.001,"yogurt=1, white bread=1, whipped/sour cream=1",other vegetables=1
0.002,0.889,0.002,139.611,3.479,0.001,"citrus fruit=1, domestic eggs=1, cream cheese=1",whole milk=1
0.002,0.762,0.002,119.667,2.982,0.001,"yogurt=1, cream cheese=1, butter=1",whole milk=1
0.002,0.842,0.002,132.263,3.296,0.001,"waffles=1, rolls/buns=1, root vegetables=1",whole milk=1
0.002,0.727,0.002,114.227,2.846,0.001,"pork=1, other vegetables=1, sugar=1",whole milk=1
0.002,0.8,0.002,125.65,3.131,0.001,"curd=1, hamburger meat=1, other vegetables=1",whole milk=1
0.002,0.727,0.002,114.227,2.846,0.001,"frankfurter=1, berries=1",whole milk=1
0.002,0.727,0.002,114.227,2.846,0.001,"pip fruit=1, tropical fruit=1, hygiene articles=1",whole milk=1
0.002,0.889,0.002,105.722,4.594,0.001,"onions=1, tropical fruit=1, root vegetables=1",other vegetables=1
0.002,0.8,0.002,125.65,3.131,0.001,"yogurt=1, frozen meals=1, tropical fruit=1",whole milk=1
0.002,0.762,0.002,90.619,3.938,0.001,"citrus fruit=1, oil=1, root vegetables=1",other vegetables=1
0.002,0.727,0.002,114.227,2.846,0.001,"sugar=1, oil=1",whole milk=1
0.002,0.889,0.002,105.722,4.594,0.001,"pip fruit=1, tropical fruit=1, ham=1",other vegetables=1
0.002,0.727,0.002,86.5,3.759,0.001,"pork=1, grapes=1",other vegetables=1
0.002,0.727,0.002,86.5,3.759,0.001,"soft cheese=1, frozen vegetables=1",other vegetables=1
0.002,0.938,0.002,157.062,3.669,0.001,"yogurt=1, tropical fruit=1, sausage=1, root vegetables=1",whole milk=1
0.002,0.789,0.002,72.211,5.659,0.001,"pastry=1, tropical fruit=1, rolls/buns=1, whole milk=1",yogurt=1
0.002,0.714,0.002,119.667,2.795,0.001,"yogurt=1, pastry=1, tropical fruit=1, rolls/buns=1",whole milk=1
0.002,0.882,0.002,111.941,4.56,0.001,"pastry=1, citrus fruit=1, root vegetables=1",other vegetables=1
0.002,0.714,0.002,119.667,2.795,0.001,"yogurt=1, citrus fruit=1, tropical fruit=1, root vegetables=1",whole milk=1
0.002,0.789,0.002,132.263,3.09,0.001,"tropical fruit=1, sausage=1, newspapers=1",whole milk=1
0.002,0.714,0.002,65.333,5.12,0.001,"whipped/sour cream=1, tropical fruit=1, rolls/buns=1, whole milk=1",yogurt=1
0.002,0.714,0.002,119.667,2.795,0.001,"yogurt=1, whipped/sour cream=1, tropical fruit=1, rolls/buns=1",whole milk=1
0.002,0.75,0.002,95.15,3.876,0.001,"whipped/sour cream=1, citrus fruit=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.714,0.002,65.333,5.12,0.001,"whipped/sour cream=1, sausage=1, root vegetables=1",yogurt=1
0.002,0.882,0.002,147.824,3.453,0.001,"whipped/sour cream=1, pastry=1, citrus fruit=1",whole milk=1
0.002,0.833,0.002,139.611,3.261,0.001,"yogurt=1, domestic eggs=1, tropical fruit=1, root vegetables=1",whole milk=1
0.002,0.789,0.002,132.263,3.09,0.001,"other vegetables=1, domestic eggs=1, tropical fruit=1, root vegetables=1",whole milk=1
0.002,0.789,0.002,132.263,3.09,0.001,"pip fruit=1, whipped/sour cream=1, domestic eggs=1",whole milk=1
0.002,0.833,0.002,139.611,3.261,0.001,"brown bread=1, domestic eggs=1, root vegetables=1",whole milk=1
0.002,0.714,0.002,119.667,2.795,0.001,"domestic eggs=1, margarine=1, bottled water=1",whole milk=1
0.002,0.714,0.002,65.333,5.12,0.001,"whipped/sour cream=1, tropical fruit=1, margarine=1",yogurt=1
0.002,0.75,0.002,95.15,3.876,0.001,"pork=1, fruit/vegetable juice=1, root vegetables=1",other vegetables=1
0.002,0.714,0.002,119.667,2.795,0.001,"yogurt=1, whipped/sour cream=1, other vegetables=1, butter=1",whole milk=1
0.002,0.75,0.002,95.15,3.876,0.001,"pip fruit=1, whipped/sour cream=1, butter=1",other vegetables=1
0.002,0.714,0.002,90.619,3.692,0.001,"curd=1, tropical fruit=1, sausage=1",other vegetables=1
0.002,0.789,0.002,72.211,5.659,0.001,"curd=1, tropical fruit=1, butter=1",yogurt=1
0.002,0.714,0.002,119.667,2.795,0.001,"curd=1, whipped/sour cream=1, butter=1",whole milk=1
0.002,0.75,0.002,125.65,2.935,0.001,"curd=1, butter=1, root vegetables=1",whole milk=1
0.002,0.714,0.002,90.619,3.692,0.001,"curd=1, citrus fruit=1, root vegetables=1",other vegetables=1
0.002,0.714,0.002,90.619,3.692,0.001,"beef=1, tropical fruit=1, rolls/buns=1, whole milk=1",other vegetables=1
0.002,0.882,0.002,147.824,3.453,0.001,"beef=1, other vegetables=1, tropical fruit=1, rolls/buns=1",whole milk=1
0.002,0.789,0.002,132.263,3.09,0.001,"beef=1, brown bread=1, other vegetables=1",whole milk=1
0.002,0.75,0.002,125.65,2.935,0.001,"napkins=1, butter=1, root vegetables=1",whole milk=1
0.002,0.789,0.002,132.263,3.09,0.001,"chocolate=1, butter=1, root vegetables=1",whole milk=1
0.002,0.882,0.002,111.941,4.56,0.001,"yogurt=1, frozen vegetables=1, whole milk=1, root vegetables=1",other vegetables=1
0.002,0.789,0.002,132.263,3.09,0.001,"yogurt=1, frozen vegetables=1, other vegetables=1, root vegetables=1",whole milk=1
